,Urea,Imidazole,trimethylamine oxide,Cysteamine,"1,4-diaminobutane",putrescine,sarcosine,L-Alanine,betaine aldehyde,L-Alpha-aminobutyric acid,choline,3-Aminoisobutanoic acid,dimethylglycine,beta aminobutyric acid,Gamma-Aminobutyric acid,L-Serine,hypotaurine,histamine,cytosine,uracil,creatinine,L-Proline,2-Oxo-3-methyl-butyrate,indole,betaine,Guanidinoacetic acid,L-Valine,L-Threonine,L-Homoserine,purine,cysteine (1),cysteine (2),Niacinamide (nicotinamide),picolinic acid,1-Methylhistamine,taurine,Imidazoleacetic acid,thymine,mesaconic acid,Pipecolic acid,Pyroglutamic acid,Mevalonolactone,N-Acetylputrescine,methylsuccinic acid,creatine,L-Leucine + L-isoleucine,ornithine,asparagine,aspartate,Methylcysteine,homocysteine,adenine,hypoxanthine,1-Methylnicotinamide,Isobutyrylglycine,spermidine,Lysine + glutamine,L-Glutamine (?),O-Acetylserine,Glutamate,mevalonic acid,L-Methionine,guanine,xanthine,3-Hydroxyanthranilic acid,Dopamine,L-Histidine,2-Aminooctanoic acid (1),2-Aminooctanoic acid (2),Tryptophanol,carnitine,p-coumaric acid,Methionine sulfoxide,L-Phenylalanine,Quinolinic acid,Pyridoxamine,pyridoxine,1(or 3)-Methylhistidine,N-Acetylornithine,L-Arginine (1),citrulline,Ascorbic acid,serotonin,glucosamine,hippuric acid,fructose,inositol,L-Tyrosine,Normetanephrine (1),L-Homocysteic acid,Phosphorylcholine,Acetyllysine,N-acetyl-glutamine,Kynurenic acid_1,Kynurenic acid_2,5-hydroxyindoleacetic acid,caffeine,D-glucuronic acid,Metanephrine,spermine,Asymm + symm dimethylarginine,Acetylcarnitine,L-Tryptophan,Lipoamide,L-Kynurenine (1),L-Kynurenine (2),pantothenic acid,5-Hydroxy-L-tryptophan,cystathionine,3-hydroxykynurenine,carnosine,Melatonin,5-methoxytryptophan (2),Cystine (1),cystine (2),cytidine,biotin,palmitic acid,Glycerophosphocholine,AICA-riboside,Alpha-N-Phenylacetyl-L-glutamine,Adenosine,Inosine,1-Methyladenosine,5'-Methylthioadenosine,7-methylguanosine,Aminoadipic acid_1,Nicotinamide ribotide,aminoimidazole carboxamide ribonucleotide,3-Methylhistidine,lactose,S-Adenosylhomocysteine,"3,5-Diiodothyronine",acetyl-CoA (2),L-Lactic acid_neg,acetoacetate_neg,3-hydroxybutyric acid_neg,malonic acid_neg,3-hydroxybutanoic acid_neg,2-hydroxybutanoic acid_neg,Glyceric acid_neg,Fumaric + maleic acid_neg,Alpha-ketoisovaleric acid_neg,Succinic acid_neg,Methylmalonic acid_neg,benzoic acid_neg,taurine_neg,Pyroglutamic acid_neg,Citraconic acid_neg,N-Acetyl-L-alanine_neg,Oxalacetic acid_neg,Hydroxyisocaproic acid_neg,D-Malic acid_neg,4-Hydroxybenzoic acid_neg,alpha-Oxoglutaric acid_neg,2-Hydroxy-2-methylbutanedioic acid_neg,D-2-Hydroxyglutaric acid_neg,"2,3-dihydroxybenzoic acid_neg",Orotic acid_neg,L-Dihydroorotic acid_neg,Aminoadipic acid,Indole-3-carboxylic acid_neg,Phenyllactic acid (1)_neg,Phenyllactic acid (2)_neg,Quinolinic acid (1)_neg,Uric acid_neg,Homogentisic acid_neg,D-Glyceraldehyde 3-phosphate_neg,glycerol-3-phosphate_neg,suberic acid,Allantoic acid_neg,Ascorbic acid_neg,Ureidosuccinic acid_neg,hippuric acid_neg,glucose_neg,4-Hydroxyphenylpyruvic acid_neg,d-glucose_neg,homovanillic acid_neg,4-Pyridoxic acid_neg,Indoleacrylic acid_neg,N-Acetylglutamic acid (1)_neg,N-Acetylglutamic acid (2)_neg,Kynurenic acid_neg,citric/Isocitric acid (1)_neg,citric/Isocitric acid (2)_neg,2-methylhyppuric acid_neg,D-glucuronic acid_neg,gluconic acid_neg,Kynurenine (1)_neg,Deoxyribose 1-phosphate_neg,Pantothenic acid_neg,3-hydroxykynurenine (2)_neg,uridine_neg,palmitic acid_neg,Tetradecanedioic acid_neg,glucosamine-6-phosphate,guanosine,xanthosine,D-Sedoheptulose 7-phosphate (1)_neg,Argininosuccinic acid,N-Acetyl-glucosamine 6-phosphate_neg,dUMP_neg,cAMP_neg,Thiamine monophosphate_neg,AMP_neg,IMP_neg,riboflavin,ADP_neg1,dGDP_neg,cholesteryl sulfate_neg
D5-100-ppo,0.0,0.04628504183739324,0.1973047442376705,0.0,0.0,0.03936205313010799,0.07727295449549842,0.0677003135434795,0.0,0.09754702748084565,0.1386304862860879,0.0,0.07430790029499512,0.1360517332954645,0.1041380860499661,0.1671671338216152,0.0,0.0,0.0,0.4174520563577806,0.0,0.1319532680285569,0.04500522433474696,0.03404387789488794,0.2327853478108031,0.2363349583653935,0.1265369288678517,0.1838101084738231,0.0,0.0,0.2585425257683784,0.3334125590920434,0.0,0.2784462509872805,0.7028831116122634,0.29364008570295574,0.0,0.1056263249916523,0.2040191871498385,0.0,0.1007328586871381,0.0,0.1727649408140013,0.0,0.0,0.1176225917671143,0.0,0.0,0.0,0.09871320833663155,0.0,0.1155540020537495,0.1122033324151053,0.141582759776206,0.0,0.0,0.2747704132921864,0.2462825469612904,0.0,0.0,0.0,0.1407915551440881,0.2466683716118148,0.0,0.0,0.0,0.0,0.0,0.02326983955384421,0.0,0.04230873083820441,0.1401906847739633,0.0,0.0,0.3159034804210021,0.2784227527231549,0.02453492506121524,0.1654521433556084,0.0,0.2038583145342869,0.1197600955956677,0.1474410066204257,0.1215609705574474,0.0,0.0,0.0,0.2879955749521743,0.1277374734323722,0.0,0.1987284395555982,0.0,0.1087284071725758,0.1688743737381637,0.3169985634070835,0.0,0.2960042430927317,0.8071579831918427,0.9969475490649149,0.9887338545068758,0.0,0.210235738535169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1035974478114312,0.03719658670924186,0.0,0.0,0.02457038062952854,0.0,0.001906784753161084,0.0,0.0,0.0,0.0,0.2547058750802238,0.003072587696315132,0.1354158149097566,0.0,0.0,0.0,0.0,0.0,0.1019367757970739,0.0,0.0,0.0,0.0,0.0,0.04532980024875055,0.1318699762665734,0.1095001013636105,0.1059894373700594,0.1410898237991809,0.0,0.1751163171024475,0.08901847294742993,0.171459105222441,0.03120036971505336,0.0,0.0,0.0809603147940754,0.0,0.07510679736880554,0.0,0.06507973751218721,0.06618231426468935,0.0,0.02507049157310348,0.0,0.07186481657998467,0.1233195167065793,0.6445296279050128,0.2643878832993884,0.1857673381677456,0.0998080800658947,0.112494374012055,0.0,0.1459953458277274,0.3176033297616279,0.1985825350912114,0.3758687203562863,0.4383610192339296,0.0490638998449473,0.0,0.08097131561759952,0.1220814419544434,0.2149279651293936,0.0,0.0,0.001257756630780982,0.0,0.2094641038157272,0.1681510619348314,0.2230163547055346,0.08151839388238624,0.0,0.0,0.0,0.09296300268011315,0.0,0.0,0.0,0.0,0.1588521827917786,0.0,0.1263324579150833,0.4322273308291109,0.1035754686855919,0.03694774923991595,0.0,0.253098327804917,0.09898785703425617,0.2837536084341901,0.03056268147728236,0.0,0.3337501304619046,0.0,0.0,0.0,0.0,0.4907990882902569,0.0,0.0,0.209353558224965
D5-100-ppo.1,0.0,0.03068369690234274,0.09894214064658335,0.4552768615217397,0.1944669569754529,0.0,0.03284656115726126,0.0,0.0,0.07728900024129981,0.0,0.03910835566037196,0.03304162330193972,0.0,0.0,0.2515826327825454,0.0,0.0,0.0,0.461938584039407,0.0,0.09659997203520909,0.0,0.1214747758574832,0.1676315909213857,0.3544723594252757,0.1661794714563927,0.2896691104542244,0.01282675637208186,0.0,0.1292712628841892,0.0,0.2708053903956129,0.0,0.0,0.0,0.1387588578773435,0.1045808053689994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243223856016741,0.0,0.0,0.0,0.2188161276878722,0.0,0.2034415062702406,0.141180893834238,0.2182372148447049,0.0,0.0,0.323482274943566,0.315677121939248,0.0,0.0,0.005862667380061914,0.2675041960959152,0.3912620259640756,0.0,0.07536751362385896,0.0,0.0,0.0,0.03218261055578076,0.09638554632502672,0.0,0.2343717840990411,0.0,0.0,0.585548980206025,0.1976601940492353,0.1404350042837885,0.2329431248020937,0.0,0.1792684692881661,0.238805755816113,0.2116271687709128,0.0345664886427981,0.003832823485141468,0.0,0.04450016217039554,0.231135229253395,0.2149856632334357,0.210990362255127,0.1709259047497271,0.3770893949780065,0.0,0.0,0.2662978901368644,0.0,0.3046500115773139,1.125300681742476,0.9438204308993603,1.237722420809066,0.0,0.0,0.0,0.09685991248712789,0.1139374636946595,0.0,0.0,0.0,0.4018593590916177,0.2306489424353622,0.180963413739156,0.0,0.0,0.0,0.05506342390048147,0.1010349911664994,0.05143202202550157,0.0,0.007368751900594717,0.0,0.0,0.3803678650294966,0.05120534541241994,0.4197246083641168,0.0,0.1286179243992667,0.03689726282653361,0.0,0.01091862286357803,0.4251284485038616,0.0,0.0757596530676361,0.1062233054174566,0.003334670751674373,0.07139001366347486,0.03731840447776147,0.0,0.2383475966613045,0.180715283871451,0.1332600891437998,0.0,0.2133960933280239,0.0,0.0,0.06685280510725011,0.0,0.0,0.0,0.0,0.1289258682473919,0.0,0.05029782468648847,0.124086645221233,0.0,0.06000808561264659,0.0,0.1403432332576946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208875899147259,0.0,0.0,0.2084738996544973,0.1517004360544671,0.0,0.09996486496088064,0.09347983351298073,0.0,0.1506880740971317,0.1930195796349325,0.0,0.0,0.0,0.4805383207118101,0.0,0.0,0.0,0.0,0.0,0.0,0.1471644947782949,0.2489676177527036,0.2089699472549267,0.0,0.0,0.0,0.0,0.3472043317359104,0.3414676398614134,0.5554945598799641,0.09835572343351462,0.0,0.05584536107183879,0.0,0.0,0.0,0.0,0.2660892899685283,0.06359362989704209,0.0,0.1630134816982149,0.1625176928958947,0.0,0.0,0.0,0.0
D5-100-ppo.2,0.0,0.08156515124101471,0.0,0.1090957762728255,0.0,0.105786560563617,0.0,0.0,0.0,0.0,0.08205543374695967,0.0191510724478281,0.0,0.06711473100752485,0.144822204346724,0.1025043476685221,0.3165045564081801,0.0,0.0,0.0,0.0,0.0,0.05056809053118627,0.0,0.0,0.1160282384641889,0.07315706309635406,0.02878949225047922,0.0,0.0,0.0,0.1667062795460217,0.0,0.556892501974561,0.1052034485810891,0.5872801714059115,0.0,0.0,0.0,0.0,0.0,0.04685940802856425,0.3455298816280026,0.0,0.0,0.0,0.0,0.0,0.2520928674195835,0.0,0.0,0.0,0.0,0.0,0.2763649292404375,0.2436728344442161,0.0,0.02595193831021003,0.0,0.0,0.0,0.0,0.00314402993668228,0.0,0.0,0.0,0.0,0.0,0.0,0.2494879221631034,0.0,0.0,0.0,0.0,0.133167739355974,0.0,0.01880784876025388,0.0,0.0,0.08074241767891,0.0,0.0,0.0,0.2961067985308352,0.0,0.0681454943666644,0.0,0.0,0.4134010609505401,0.0,0.04974889369137703,0.2100975428636636,0.0,0.1388917969620227,0.0,0.0,0.950103239073611,0.9529889788489072,0.9827275969867921,0.0,0.0,0.002018791368116446,0.0,0.0,0.0,0.0,0.0,0.0,0.4679709240766021,0.0,0.0,0.0,0.03249613267305129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135607977677437,0.0,0.0,0.0,0.0,0.0,0.0,0.02183724572715606,0.2056963651723329,0.0,0.03787982653381805,0.0,0.0,0.03569500683173743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083324303812083,0.0,0.0,0.0,0.0,0.0,0.0,0.1474144064716478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02190341875471447,0.0,0.0,0.0,0.0,0.2652013110155194,0.0,0.0,0.0,0.0,0.0622139528404162,0.0,0.0,0.0,0.2260053765562349,0.0,0.23676839482549686,0.3035797603033279,0.1661559009006091,0.0,0.0,0.1321963044049212,0.0,0.02853196181453033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873185536130107,0.0,0.0,0.1739600776989141
D5-102-ppo,0.04496522481650622,0.0,0.4561436784985116,0.0,0.1553460940187446,0.0,0.0,0.0,0.06409173575401361,0.0,0.0388841636567463,0.01937372033368945,0.0,0.060967084344135,0.1002500809276903,0.00807681061183363,0.0,0.0,0.0,0.0,0.1058819709727707,0.0,0.0,0.0,0.0004745114785844606,0.0,0.02233687384807581,0.04821341959257719,0.0,0.0,0.1119445342884196,0.2376915341583707,0.001664962037058793,0.21362108688462692,0.8509966694851201,0.0,0.0,0.0,0.1932900863448719,0.0,0.3327142385671369,0.06129668508481956,0.0,0.0,0.0,0.02444996917247977,0.7270845812844788,0.6578636307699108,0.1025063149399008,0.006272470772256789,0.1535235017130105,0.03258013782421187,0.02344506604037555,0.04738295567438211,0.0,0.0,0.1476377585403741,0.1632929366717839,0.0,0.0,0.0,0.04927538383870989,0.0,0.0,0.0,0.0,0.0,0.420046972588791,0.09732541647127313,0.0,0.134382780849938,0.0,0.0,0.0,0.4315809433761606,0.2584632319536322,0.0,0.4629407528729264,0.0,0.07608153055183031,0.09178566688790557,0.1518455199810127,0.1667066790425542,0.0,0.2358881128701142,0.0,0.3336497309497526,0.002752501445778321,0.0,0.0,0.0,0.1649629411151237,0.1559378083634178,0.3740862985126094,0.0,0.115764434136846,0.2740184193690833,0.292043262139166,0.8249427216822687,0.07007401410764746,0.09060156650513385,0.04816483453086651,0.0,0.0,0.0,0.0,0.02163883165736546,0.0,0.1719844462926359,0.0,0.0,0.0,0.2030848182078691,0.0,0.0,0.2654386711316423,0.6381155483096759,0.06122348749658091,0.0,0.0,0.2458214739847087,0.1616990458821794,0.0,0.0,0.2121696511577733,0.1160327462303909,0.0,0.4315770980984981,0.4004763226389079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006199692870509033,0.0,0.0,0.05474989753588222,0.0,0.0,0.01557098028115522,0.0,0.0,0.07409322016167508,0.0,0.1534311149104459,0.0,0.08765271892423865,0.0,0.02139160035245702,0.2171086973340675,0.0,0.1149018562213628,0.0,0.02995640933307486,0.1136189214081007,0.05594344344459223,0.0,0.0,0.0,0.3033738500335694,0.0,0.1004258965706404,0.268967916859145,0.0,0.0643796077434935,0.0,0.1704396290506622,0.1748454691338219,0.1580298888291862,0.05406673734067446,0.0,0.07742194634167632,0.0,0.0,0.2359678021794158,0.009526987488803762,0.0,0.10760824251796566,0.0,0.005359872744004512,0.1004148192508634,0.0753670896566545,0.4877664488969184,0.0,0.04490687279675676,0.02588335225840765,0.2512744713296469,0.0,0.2654623923978381,0.0,0.02172034151672708,0.0,0.1843607793611159,0.0,0.08422013738851586,0.006023751913483366,0.0,0.3473253328907342,0.08805938512989986,0.0,0.0,0.0,0.5546187769521609,0.0,0.0,0.216003336080834
D5-102-ppo.1,0.03432708466529988,0.0,0.271009935600703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250901243827153,0.0,0.0,0.0,0.0,0.0,0.0130326631369293,0.0,0.06017402758537482,0.03033086549565933,0.0,0.0,0.04406077138381637,0.0,0.0,0.0,0.0776487081940207,0.06680105991157514,0.0,0.0,0.06413150708248194,0.0,0.08332973609358962,0.0,0.1920601246497569,0.0,0.0,0.0,0.0,0.2009541448498453,0.0,0.03672936069561938,0.0,0.0,0.04301662306924747,0.5706013598436677,0.09593572868154876,0.0,0.03863217735741653,0.08609875405065193,0.04648450027349682,0.0,0.0,0.0,0.04430957482752262,0.1127515038005438,0.1085511871801232,0.0,0.005945825181793651,0.0,0.0,0.1126690397411467,0.0,0.2353327448213101,0.02789435525186956,0.0,0.237844288766909,0.1413634898911234,0.1080974682422839,0.0,0.02958488672476012,0.02013378487714945,0.0,0.5961987814677334,0.0,0.08603411726627375,0.5769776495511536,0.0,0.001194387821899845,0.08936681309064731,0.02739259311100817,0.02278281865264198,0.0008180815081759718,0.4479405330025168,0.003174284771539249,0.1466565572659064,0.01423196578807495,0.1227177436301785,0.0,0.1404508898022589,0.0,0.0,0.2652373795865097,0.1072752419675007,0.0,0.2295918738048748,0.2584549420414337,1.043554658570875,0.0,0.0,0.0,0.04247305076952923,0.0,0.0,0.02650823251512424,0.06311329169313584,0.2615098350110365,0.0,0.0,0.0,0.07218553100542024,0.05391731196023919,0.0,0.05400853817196349,0.1978031815211088,0.7350282721977957,0.3361628656983244,0.0,0.0,0.5231338533032392,0.1969294154360286,0.0,0.0,0.2894059993572187,0.1628401735125227,0.0,0.05090943737997522,0.3768348088632223,0.2650998969802183,0.0,0.0,0.0,0.1359158045852427,0.0,0.02246813428188155,0.03720204250120585,0.08244203338365264,0.03951167763362573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210501921002319,0.0,0.1304130691060772,0.0,0.0,0.0,0.02139160035245702,0.05494052353931789,0.0,0.07318580712789746,0.08869543354945453,0.01497820466653743,0.0,0.0,0.0,0.0,0.0,0.5572344363187343,0.0,0.0,0.01458336281997408,0.0,0.0,0.1525498664908884,0.1945304137498587,0.00824179989440399,0.1239325694707709,0.2752692864126445,0.01731055205218013,0.0,0.0,0.0,0.0,0.0,0.0,0.08211251799615171,0.03183472787365993,0.0,0.09007732323306161,0.3608496355978987,0.5362151494190499,0.0,0.0,0.0,0.01537558487746882,0.0,0.02524308680466891,0.2789939548127727,0.0,0.0,0.1395373278726337,0.0,0.07391632912236723,0.0,0.0,0.0,0.01003593846427275,0.0,0.0,0.1325636661255531,0.0267414555499581,0.0,0.0,0.0
D5-102-ppo.2,0.0,0.1389286477108973,0.07159099605894692,0.1601054679246037,0.0,0.2907096162547296,0.0,0.0,0.032045867877006806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3341132529017106,0.1632756927345413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15091152062042631,0.0008324810185293965,0.3439124376756642,0.08579836321935108,0.3744371469236452,0.0,0.0,0.0,0.0,0.2473715995865939,0.07836628983413263,0.1802295240225655,0.0,0.0,0.0,0.1852564782958934,0.3768996797257298,0.2050126298798016,0.0,0.04578469587909062,0.0,0.0,0.0,0.3303291735103828,0.1769781158699848,0.0,0.0,0.0,0.0,0.0,0.0,0.05633451987057335,0.0,0.0,0.0,0.0,0.0,0.0,0.3204194323449805,0.0,0.0,0.0,0.0,0.0,0.0,0.04301705863313687,0.0,0.0,0.0,0.0,0.0,0.0,0.3114232879960115,0.0,0.1724317768120773,0.0,0.0,0.2413350341639582,0.0,0.1029625325225592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167482358302028,0.03503700705382373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536940083310505,0.0,0.0,0.0,0.08475761625648026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434697289718745,0.0,0.0,0.0,0.0,0.0,0.0,0.2575007889668113,0.03049536382421625,0.0,0.0,0.0,0.4949390277653158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02737494876794111,0.0,0.0,0.01090053795674084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139160035245702,0.4671935300828016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863155950343335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871097317083816,0.0,0.0,0.0,0.004763493744401881,0.2847729828560608,0.1331039670397796,0.0,0.0,0.0,0.0,0.5119907991579842,0.0,0.0,0.0,0.0,0.0,0.2670994978849972,0.0,0.0,0.0,0.0,0.0,0.1016267534021917,0.0,0.0,0.2536956518113955,0.0,0.0,0.0,0.06628183306277655,0.0,0.0,0.0,0.1432378354639168
D5-103-ppo,0.2479472964051936,0.0,0.4480582760408103,0.0,0.05637615210429114,0.0,0.0,0.0,0.0,0.1542554891522556,0.1818085388342725,0.1466519305112977,0.1476721560094987,0.18809315944074,0.1621473814185217,0.1650414530007236,0.006751372205011208,0.0,0.0,0.3806390693419592,0.0466338608469048,0.0,0.0,0.007370909854310881,0.1397964582713147,0.0,0.0,0.008371602309852122,0.1595905237794772,0.08845890671135237,0.0,0.0,0.2865108258520284,0.2562805678413156,0.7414278638455656,0.03322645366796628,0.0,0.0,0.0,0.0,0.1821694757893413,0.0,0.01355139151001872,0.0,0.0,0.0,1.206073800398505,0.3808140342948771,0.0,0.1332842039028801,0.09049385819730826,0.1205777852180931,0.3129111358514374,0.2871713900134667,0.0,0.0,0.0,0.01006534464244346,0.0,0.0,0.0878227154920852,0.0,0.1192000814125178,0.1534879879851934,0.2467549010790098,0.1854415094421764,0.0,0.08073715414030502,0.0,0.0,0.0,0.1661190826343866,0.1394118389393029,0.09322354028482138,0.0,0.3373257733897468,0.2909060158325945,0.0,0.0,0.0,0.0,0.0,0.0,0.03180557993618027,0.0,0.0,0.1311300048872006,0.1368184230025102,0.01547066798560426,0.06647863914299279,0.0,0.02905939595815799,0.0,0.06747671590837889,0.1502276623238901,0.07062786018748124,1.435382567916149,1.468431472610531,0.05582771457456293,0.0,0.02308837858210122,0.04782101595729049,0.02164779270661743,0.0,0.2997481063110632,0.281570530571118,0.06323151644001879,0.0,0.0,0.05251965107873602,0.0,0.0,0.0,0.0,0.0,0.3656426161167436,1.333516798326119,0.01149182927832282,0.0,0.0,0.0,0.128349846056655,0.594426782355459,0.0,0.2065446879016282,0.2844264814884045,0.0,0.0,0.2940495640807734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04866434304820189,0.0,0.1123704836796504,0.0,0.0,0.5114317722719788,0.5305724407878785,0.0,0.009749763520750854,0.0,0.09590577450357429,0.1056793649148489,0.01059125760103186,0.116099294834382,0.3608380769767061,0.0,0.0,0.1020339891511295,0.3434751184697653,0.051985896258399,0.0,0.0,0.004186898312307008,0.01304918011100398,0.3663333404909226,0.0,0.4177392528175599,0.1997959565231815,0.4050898138277379,0.5344867004453029,0.01767379404163538,0.0,0.1179873698979108,0.0,0.1629089705135751,0.0,0.03617900970267041,0.2067007093029432,0.0,0.1438795045300516,0.3350736114874815,0.1542374418508325,0.0,0.2730087138571782,0.1109671534703391,0.4178451982934988,0.1274262471554195,0.0006528146459992001,0.0,0.0,0.522100405085399,0.183266670707896,0.2528814455646664,0.1966437003810515,0.28506784274298,0.0,0.0,0.122378353272496,0.004742430379010898,0.106741108065413,0.0,0.01739219899383038,0.02425422523628296,0.2658250517496681,0.1342667878910087,0.0,0.0,0.02799580700555282,0.1877199955723068,0.0,0.0,0.3745289006096995
D5-103-ppo.1,0.05806724833471666,0.01887521286024629,0.4288577586007793,0.1119116301321359,0.1778609451342223,0.0,0.0,0.0,0.0,0.1954692759283656,0.1659450991158931,0.06406475910069975,0.1393228305174743,0.1146897799375832,0.1767761476634648,0.2398935396004278,0.0,0.0,0.0,0.378149999812595,0.06354336598808974,0.005976022872538955,0.0,0.1572064017147277,0.08038793169952374,0.0,0.0,0.1065352020141335,0.3150166747672136,0.1974689199916506,0.1688872419576559,0.0,0.05657236154462719,0.0861005139620703,0.0,0.1775517912422417,0.0,0.0002214934259656687,0.0,0.0,0.03974244727267084,0.0,0.114890047571568,0.0,0.0,0.04491676157575242,1.009328443528892,0.2122899879410554,0.0,0.1707368110743124,0.1202004667597909,0.2252080592321102,0.480724895839078,0.449151604322509,0.0,0.008025319429155964,0.0,0.0,0.2293495720331906,0.0,0.2034101172092875,0.0,0.5462605115895256,0.4854960997568565,0.3556394851684743,0.4148957361800409,0.0,0.05727688055912239,0.0,0.0761031067885174,0.0,0.2125482332663351,0.1761750666343138,0.1321986579040839,0.0,0.4593362400801713,0.09938291623964535,0.0,0.0,0.0,0.0234433240475358,0.1351866385837699,0.2211118673860746,0.1742253077576965,0.0,0.0,0.3597161162065809,0.2234888735198481,0.2169090797092244,0.2417364503312838,0.5400927930788519,0.0,0.0,0.2540886434491387,0.488660695114195,0.0,1.439366448072128,1.636076900428877,0.2477340432800137,0.13465547194110505,0.15861510184385,0.0,0.1498661160484271,0.1455200622097577,0.4595227481456075,0.488850816963236,0.3420600728468957,0.4095805810502622,0.0,0.2167538233658268,0.0,0.08309817227938598,0.1978458736479194,0.0,0.0,0.2566182915069826,1.564085058346494,0.0,0.0,0.0,0.0,0.5014317759425424,0.654505384218302,0.2542294456150023,0.3098332803825681,0.5013323629898521,0.06715757905834074,0.0,0.4571420378343785,0.0,0.0,0.0,0.0,0.2255760771351527,0.0,0.05395062347382229,0.104720352307603,0.07335150917788091,0.06813569508212947,0.01892187751346519,0.072110244798548,0.0,0.0,0.5401313530392375,0.5918781943692766,0.0,0.0,0.0,0.3978325444637703,0.1839292902993179,0.03601520537121861,0.3214889220214152,0.3650863357321503,0.0,0.0,0.3416181268018637,0.626567000620355,0.103971792516798,0.09163804695911093,0.184196673245653,0.01295979395935287,0.05824354240390406,0.5278051150204277,0.02912359764759476,0.2684088573421954,0.3552375745602223,0.4350561013352348,0.725315570071845,0.07962328651256012,0.1654408087540951,0.03778596376804622,0.0,0.0,0.0,0.0,0.2067007093029432,0.0,0.4332210335175173,0.3039681104019518,0.0264495802413931,0.0,0.3133858669803331,0.4312381675702701,0.5041376146756855,0.2476204982382102,0.2602505042176562,0.0,0.1006140984981583,0.5354922348682152,0.2369867249739261,0.2187274628892979,0.2816489895955634,0.3394091722578576,0.05035641630635457,0.0,0.2009777893441163,0.2310771684201161,0.100993559006799,0.0,0.0,0.01212711261814148,0.2734424416477186,0.0,0.0,0.0,0.2361879832975715,0.0,0.0,0.0,0.0
